TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod,Month,Weekday,City,CalculatedTotal
TXN100726,2025-10-07,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,1,392.19,392.19,Cash,October,Tuesday,Lalitpur,392.19
TXN100413,2025-09-06,CUST1045,Sunita Magar,Kathmandu - Kupondole,Bakery,Sliced Bread,4,211.58,846.32,eSewa,September,Saturday,Kathmandu,846.32
TXN101730,2025-09-26,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Dairy,Butter 200g,1,256.26,256.26,eSewa,September,Friday,Kathmandu,256.26
TXN105558,2025-04-28,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Beverages,Real Juice 1L,3,407.62,1222.86,Debit/Credit Card,April,Monday,Pokhara,1222.8600000000001
TXN102957,2025-10-26,CUST1069,Unknown,Lalitpur - Pulchowk,Grocery,Red Lentil (Masoor Dal) 1kg,1,668.65,668.65,Cash,October,Sunday,Lalitpur,668.65
TXN102166,2025-06-14,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Apparel,Socks (3-pair pack),2,2054.57,4109.14,eSewa,June,Saturday,Lalitpur,4109.14
TXN104216,2025-11-21,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Grocery,Basmati Rice 5kg,2,314.36,628.72,eSewa,November,Friday,Chitwan,628.72
TXN101606,2025-06-23,CUST1009,Sushma Rai,Kathmandu - New Road,Personal Care,Sanitary Pads Pack,3,412.14,1236.42,Khalti,June,Monday,Kathmandu,1236.42
TXN105594,2025-10-22,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Apparel,Cotton T-Shirt,3,1117.78,3353.34,Cash,October,Wednesday,Biratnagar,3353.34
TXN100696,2025-09-23,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Electronics,Extension Board,1,1758.08,1758.08,Cash,September,Tuesday,Lalitpur,1758.08
TXN101280,2025-02-21,CUST1040,Puja Gurung,Butwal - Traffic Chowk,Apparel,Formal Shirt,4,2457.71,9830.84,Khalti,February,Friday,Butwal,9830.84
TXN102236,2025-08-05,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Dairy,Paneer 250g,4,334.24,1336.96,Cash,August,Tuesday,Lalitpur,1336.96
TXN104178,2025-01-28,CUST1044,Puja Magar,Biratnagar - Main Road,Apparel,Socks (3-pair pack),3,2555.54,7666.62,Debit/Credit Card,January,Tuesday,Biratnagar,7666.62
TXN100936,2025-03-16,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Electronics,Extension Board,4,3479.73,13918.92,Cash,March,Sunday,Bhaktapur,13918.92
TXN105866,2025-07-06,CUST1073,Bikash Shrestha,Kathmandu - New Road,Grocery,Sugar 1kg,2,321.13,642.26,Khalti,July,Sunday,Kathmandu,642.26
TXN102099,2025-12-18,CUST1015,Unknown,Kathmandu - Kupondole,Grocery,Sugar 1kg,2,154.27,308.54,Cash,December,Thursday,Kathmandu,308.54
TXN103182,2025-09-02,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,2,242.99,485.98,Khalti,September,Tuesday,Bhaktapur,485.98
TXN103810,2025-10-20,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,2,812.34,1624.68,Cash,October,Monday,Lalitpur,1624.68
TXN100368,2025-11-11,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,2,474.01,948.02,Cash,November,Tuesday,Bhaktapur,948.02
TXN104105,2025-07-15,CUST1116,Bikash Shrestha,Butwal - Traffic Chowk,Personal Care,Colgate Toothpaste,3,549.8,1649.4,Debit/Credit Card,July,Tuesday,Butwal,1649.3999999999999
TXN101999,2025-07-16,CUST1019,Sarita Magar,Kathmandu - Kupondole,Dairy,Nimbus Cheese Slices,3,141.82,425.46,Khalti,July,Wednesday,Kathmandu,425.46
TXN105953,2025-09-30,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Tea Leaves (Ilam) 250g,3,495.9,1487.7,Khalti,September,Tuesday,Bhaktapur,1487.6999999999998
TXN100444,2025-12-25,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,1,1644.62,1644.62,Cash,December,Thursday,Butwal,1644.62
TXN105131,2025-11-30,CUST1110,Sushma Karki,Kathmandu - New Road,Electronics,Power Bank 10000mAh,1,2254.64,2254.64,eSewa,November,Sunday,Kathmandu,2254.64
TXN101015,2025-09-18,CUST1044,Puja Magar,Bhaktapur - Suryabinayak,Electronics,Power Bank 10000mAh,4,1865.4,7461.6,Cash,September,Thursday,Bhaktapur,7461.6
TXN104752,2025-09-15,CUST1139,Sabnam Adhikari,Bhaktapur - Suryabinayak,Grocery,Basmati Rice 5kg,3,162.56,487.68,Cash,September,Monday,Bhaktapur,487.68
TXN100017,2025-05-25,CUST1114,Sabnam Khadka,Biratnagar - Main Road,Beverages,Tea Leaves (Ilam) 250g,4,414.92,1659.68,Cash,May,Sunday,Biratnagar,1659.68
TXN101774,2025-10-24,CUST1110,Sushma Karki,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,3,96.75,290.25,eSewa,October,Friday,Butwal,290.25
TXN105331,2025-09-06,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Dairy,Paneer 250g,4,396.57,1586.28,Cash,September,Saturday,Butwal,1586.28
TXN101474,2025-06-08,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Personal Care,Dove Soap,2,110.23,220.46,Bank Transfer,June,Sunday,Lalitpur,220.46
TXN104636,2025-02-28,CUST1074,Bikash Rai,Kathmandu - Kupondole,Household,Vim Dishwash Bar,4,1059.43,4237.72,Khalti,February,Friday,Kathmandu,4237.72
TXN105883,2025-12-12,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,3,1342.35,4027.05,Cash,December,Friday,Butwal,4027.0499999999997
TXN100737,2025-09-22,CUST1029,Sandip Basnet,Pokhara - Lakeside,Household,LED Bulb 9W,1,253.02,253.02,Khalti,September,Monday,Pokhara,253.02
TXN103177,2025-02-24,CUST1123,Sujan Tamang,Kathmandu - New Road,Grocery,Sugar 1kg,2,448.89,897.78,Cash,February,Monday,Kathmandu,897.78
TXN105529,2025-06-02,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,4,190.95,763.8,Khalti,June,Monday,Butwal,763.8
TXN102744,2025-09-08,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,2,694.44,1388.88,Bank Transfer,September,Monday,Butwal,1388.88
TXN100370,2025-05-08,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Grocery,Salt 1kg,2,505.3,1010.6,Khalti,May,Thursday,Lalitpur,1010.6
TXN102753,2025-05-10,CUST1005,Milan Lama,Butwal - Traffic Chowk,Beverages,Real Juice 1L,4,387.55,1550.2,Khalti,May,Saturday,Butwal,1550.2
TXN103168,2025-11-08,CUST1039,Sabina Thapa,Bhaktapur - Suryabinayak,Electronics,Extension Board,4,2751.14,11004.56,Cash,November,Saturday,Bhaktapur,11004.56
TXN104538,2025-12-31,CUST1019,Sarita Magar,Chitwan - Bharatpur,Grocery,Sugar 1kg,2,738.31,1476.62,Khalti,December,Wednesday,Chitwan,1476.62
TXN101623,2025-03-06,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Apparel,Socks (3-pair pack),1,542.58,542.58,Bank Transfer,March,Thursday,Chitwan,542.58
TXN100941,2025-06-20,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,3,381.13,1143.39,eSewa,June,Friday,Kathmandu,1143.3899999999999
TXN100626,2025-11-16,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Electronics,Extension Board,2,1597.64,3195.28,Cash,November,Sunday,Lalitpur,3195.28
TXN105200,2025-03-03,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,4,298.04,1192.16,Cash,March,Monday,Bhaktapur,1192.16
TXN104349,2025-06-15,CUST1128,Milan Karki,Kathmandu - New Road,Apparel,Kids Frock,3,1378.38,4135.14,eSewa,June,Sunday,Kathmandu,4135.14
TXN103695,2025-06-30,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Apparel,Cotton T-Shirt,2,2983.68,5967.36,eSewa,June,Monday,Lalitpur,5967.36
TXN103474,2025-10-02,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Personal Care,Dove Soap,4,284.25,1137.0,Cash,October,Thursday,Bhaktapur,1137.0
TXN104450,2025-09-04,CUST1099,Rohit Magar,Kathmandu - Kupondole,Household,LED Bulb 9W,3,737.06,2211.18,Cash,September,Thursday,Kathmandu,2211.18
TXN100463,2025-06-09,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Dairy,Yogurt (Dahi) 500g,2,158.2,316.4,Cash,June,Monday,Butwal,316.4
TXN103839,2025-09-23,CUST1034,Kritika Tamang,Butwal - Traffic Chowk,Beverages,Coca-Cola 1.5L,2,295.7,591.4,eSewa,September,Tuesday,Butwal,591.4
TXN104934,2025-09-25,CUST1149,Sarita Poudel,Pokhara - Lakeside,Grocery,Basmati Rice 5kg,3,806.57,2419.71,eSewa,September,Thursday,Pokhara,2419.71
TXN104449,2025-05-08,CUST1019,Sarita Magar,Kathmandu - Kupondole,Electronics,USB Cable Type-C,4,1639.61,6558.44,Khalti,May,Thursday,Kathmandu,6558.44
TXN102090,2025-02-10,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Bakery,Butter Cookies,2,305.11,610.22,Debit/Credit Card,February,Monday,Kathmandu,610.22
TXN101052,2025-06-03,CUST1019,Sarita Magar,Kathmandu - Kupondole,Personal Care,Colgate Toothpaste,3,608.8,1826.4,Khalti,June,Tuesday,Kathmandu,1826.3999999999999
TXN103326,2025-10-12,CUST1089,Sunita Bhattarai,Pokhara - Lakeside,Personal Care,Sanitary Pads Pack,2,168.35,336.7,eSewa,October,Sunday,Pokhara,336.7
TXN103385,2025-07-14,CUST1047,Rita Adhikari,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),2,1166.71,2333.42,Cash,July,Monday,Bhaktapur,2333.42
TXN101238,2025-09-24,CUST1016,Neha Poudel,Chitwan - Bharatpur,Grocery,Wai Wai Noodles (pack),1,215.99,215.99,Khalti,September,Wednesday,Chitwan,215.99
TXN104916,2025-11-16,CUST1017,Nabin Lama,Pokhara - Lakeside,Household,LED Bulb 9W,2,167.97,335.94,Khalti,November,Sunday,Pokhara,335.94
TXN101245,2025-11-08,CUST1073,Bikash Shrestha,Kathmandu - New Road,Grocery,Sugar 1kg,1,482.64,482.64,eSewa,November,Saturday,Kathmandu,482.64
TXN103369,2025-01-23,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Apparel,Formal Shirt,2,1962.87,3925.74,Cash,January,Thursday,Kathmandu,3925.74
TXN104446,2025-07-14,CUST1077,Prakash Basnet,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,3,300.09,900.27,Cash,July,Monday,Kathmandu,900.27
TXN103957,2025-10-07,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Bakery,Butter Cookies,2,290.62,581.24,Unknown,October,Tuesday,Butwal,581.24
TXN100637,2025-11-22,CUST1070,Alina Rai,Kathmandu - Kupondole,Grocery,Wai Wai Noodles (pack),2,829.51,1659.02,Bank Transfer,November,Saturday,Kathmandu,1659.02
TXN101214,2025-08-15,CUST1037,Kritika Gurung,Kathmandu - New Road,Dairy,Butter 200g,2,118.49,236.98,Cash,August,Friday,Kathmandu,236.98
TXN102082,2025-10-19,CUST1112,Nabin Magar,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,3,285.18,855.54,Khalti,October,Sunday,Butwal,855.54
TXN103594,2025-02-07,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Household,Harpic Toilet Cleaner,2,744.29,1488.58,Cash,February,Friday,Bhaktapur,1488.58
TXN102948,2025-09-06,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,1,173.8,173.8,Cash,September,Saturday,Butwal,173.8
TXN103118,2025-01-12,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Household,Surf Excel 1kg,4,206.62,826.48,eSewa,January,Sunday,Bhaktapur,826.48
TXN105694,2025-02-20,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Bakery,Chocolate Cake Slice,1,131.78,131.78,Khalti,February,Thursday,Bhaktapur,131.78
TXN104855,2025-10-09,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Dairy,Yogurt (Dahi) 500g,2,360.31,720.62,Cash,October,Thursday,Pokhara,720.62
TXN101882,2025-06-10,CUST1016,Neha Poudel,Chitwan - Bharatpur,Personal Care,Head & Shoulders Shampoo,1,354.03,354.03,Bank Transfer,June,Tuesday,Chitwan,354.03
TXN103748,2025-11-24,CUST1043,Neha Maharjan,Butwal - Traffic Chowk,Apparel,Formal Shirt,3,562.92,1688.76,Unknown,November,Monday,Butwal,1688.7599999999998
TXN104034,2025-11-09,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Beverages,Real Juice 1L,3,392.82,1178.46,Khalti,November,Sunday,Bhaktapur,1178.46
TXN103285,2025-05-29,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Bakery,Sliced Bread,2,220.87,441.74,eSewa,May,Thursday,Lalitpur,441.74
TXN105260,2025-01-19,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Dairy,Butter 200g,1,80.87,80.87,eSewa,January,Sunday,Bhaktapur,80.87
TXN101500,2025-06-09,CUST1128,Milan Karki,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,1,360.83,360.83,Cash,June,Monday,Kathmandu,360.83
TXN100967,2025-08-22,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Personal Care,Nivea Body Lotion,4,525.93,2103.72,Cash,August,Friday,Lalitpur,2103.72
TXN105893,2025-09-15,CUST1128,Milan Karki,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,4,206.55,826.2,eSewa,September,Monday,Kathmandu,826.2
TXN101728,2025-04-30,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Extension Board,2,1795.74,3591.48,eSewa,April,Wednesday,Pokhara,3591.48
TXN101100,2025-11-20,CUST1095,Neha Khadka,Pokhara - Lakeside,Personal Care,Sanitary Pads Pack,2,631.87,1263.74,eSewa,November,Thursday,Pokhara,1263.74
TXN101844,2025-06-14,CUST1127,Sunita Adhikari,Kathmandu - New Road,Beverages,Nescafe Coffee 100g,1,364.45,364.45,eSewa,June,Saturday,Kathmandu,364.45
TXN104746,2025-03-18,CUST1088,Deepak Lama,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,3,3376.99,10130.97,Khalti,March,Tuesday,Kathmandu,10130.97
TXN104588,2025-08-22,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Personal Care,Head & Shoulders Shampoo,1,380.68,380.68,Khalti,August,Friday,Bhaktapur,380.68
TXN101242,2025-09-21,CUST1112,Nabin Magar,Kathmandu - New Road,Personal Care,Colgate Toothpaste,3,587.11,1761.33,eSewa,September,Sunday,Kathmandu,1761.33
TXN100137,2025-11-19,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Dairy,Paneer 250g,4,389.84,1559.36,Cash,November,Wednesday,Kathmandu,1559.36
TXN104964,2025-11-06,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,1,248.62,248.62,Khalti,November,Thursday,Kathmandu,248.62
TXN100423,2025-11-24,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Grocery,Red Lentil (Masoor Dal) 1kg,3,485.54,1456.62,Khalti,November,Monday,Bhaktapur,1456.6200000000001
TXN103745,2025-01-23,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Bakery,Butter Cookies,3,217.84,653.52,Debit/Credit Card,January,Thursday,Lalitpur,653.52
TXN100312,2025-08-31,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,4,297.65,1190.6,Khalti,August,Sunday,Kathmandu,1190.6
TXN104431,2025-02-04,CUST1108,Neha Karki,Chitwan - Bharatpur,Electronics,Power Bank 10000mAh,4,1525.38,6101.52,Cash,February,Tuesday,Chitwan,6101.52
TXN102471,2025-12-24,CUST1088,Deepak Lama,Biratnagar - Main Road,Grocery,Mustard Oil 1L,4,482.94,1931.76,Cash,December,Wednesday,Biratnagar,1931.76
TXN103640,2025-06-27,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Grocery,Red Lentil (Masoor Dal) 1kg,4,379.77,1519.08,eSewa,June,Friday,Bhaktapur,1519.08
TXN104333,2025-07-05,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Grocery,Wai Wai Noodles (pack),1,564.6,564.6,Cash,July,Saturday,Bhaktapur,564.6
TXN101339,2025-01-20,CUST1073,Bikash Shrestha,Kathmandu - New Road,Electronics,Wall Clock,1,1943.43,1943.43,Cash,January,Monday,Kathmandu,1943.43
TXN105431,2025-10-08,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Grocery,Sugar 1kg,4,218.81,875.24,eSewa,October,Wednesday,Butwal,875.24
TXN100548,2025-10-19,CUST1050,Manisha Rai,Lalitpur - Pulchowk,Household,Harpic Toilet Cleaner,1,1193.58,1193.58,Cash,October,Sunday,Lalitpur,1193.58
TXN101343,2025-11-01,CUST1014,Neha Basnet,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,3,440.8,1322.4,Cash,November,Saturday,Kathmandu,1322.4
TXN102220,2025-11-05,CUST1119,Nabin Maharjan,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,4,424.74,1698.96,Cash,November,Wednesday,Kathmandu,1698.96
TXN101374,2025-01-26,CUST1095,Neha Khadka,Pokhara - Lakeside,Apparel,Formal Shirt,2,1625.69,3251.38,Cash,January,Sunday,Pokhara,3251.38
TXN105576,2025-10-16,CUST1019,Sarita Magar,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,1,389.34,389.34,Cash,October,Thursday,Kathmandu,389.34
TXN102775,2025-01-16,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Extension Board,1,2381.86,2381.86,Khalti,January,Thursday,Kathmandu,2381.86
TXN101219,2025-12-13,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Grocery,Basmati Rice 5kg,4,322.85,1291.4,eSewa,December,Saturday,Bhaktapur,1291.4
TXN102313,2025-10-10,CUST1103,Rohit Thapa,Butwal - Traffic Chowk,Electronics,Power Bank 10000mAh,4,639.9,2559.6,Cash,October,Friday,Butwal,2559.6
TXN100635,2025-03-25,CUST1070,Alina Rai,Kathmandu - Kupondole,Beverages,Gorkha Beer (6-pack),1,447.12,447.12,Bank Transfer,March,Tuesday,Kathmandu,447.12
TXN102156,2025-08-26,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Bluetooth Earphones,1,1121.37,1121.37,Cash,August,Tuesday,Kathmandu,1121.37
TXN100958,2025-07-02,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),1,2855.9,2855.9,Cash,July,Wednesday,Bhaktapur,2855.9
TXN101646,2025-09-21,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Dairy,Nimbus Cheese Slices,3,177.98,533.94,Cash,September,Sunday,Kathmandu,533.9399999999999
TXN102161,2025-01-01,CUST1037,Kritika Gurung,Kathmandu - New Road,Dairy,Butter 200g,4,317.62,1270.48,eSewa,January,Wednesday,Kathmandu,1270.48
TXN105190,2025-05-30,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,4,376.0,1504.0,Cash,May,Friday,Bhaktapur,1504.0
TXN101365,2025-09-14,CUST1080,Sandip Basnet,Chitwan - Bharatpur,Apparel,Formal Shirt,2,626.09,1252.18,Debit/Credit Card,September,Sunday,Chitwan,1252.18
TXN105828,2025-09-10,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Apparel,Cotton T-Shirt,2,2583.43,5166.86,Bank Transfer,September,Wednesday,Bhaktapur,5166.86
TXN101823,2025-01-04,CUST1095,Neha Khadka,Pokhara - Lakeside,Dairy,Nimbus Cheese Slices,2,354.29,708.58,Khalti,January,Saturday,Pokhara,708.58
TXN100917,2025-10-07,CUST1119,Unknown,Kathmandu - New Road,Bakery,Sliced Bread,4,54.83,219.32,eSewa,October,Tuesday,Kathmandu,219.32
TXN103065,2025-04-19,CUST1073,Bikash Shrestha,Kathmandu - New Road,Electronics,Wall Clock,3,1265.15,3795.45,Khalti,April,Saturday,Kathmandu,3795.4500000000003
TXN103540,2025-08-31,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Dairy,Paneer 250g,2,87.26,174.52,Cash,August,Sunday,Lalitpur,174.52
TXN103979,2025-11-07,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Apparel,Kids Frock,3,2647.13,7941.39,Cash,November,Friday,Pokhara,7941.39
TXN102899,2025-06-06,CUST1078,Bijay Magar,Lalitpur - Pulchowk,Dairy,Nimbus Cheese Slices,4,94.27,377.08,eSewa,June,Friday,Lalitpur,377.08
TXN103878,2025-05-15,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Personal Care,Nivea Body Lotion,4,149.97,599.88,eSewa,May,Thursday,Kathmandu,599.88
TXN100167,2025-03-09,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Personal Care,Colgate Toothpaste,3,432.14,1296.42,eSewa,March,Sunday,Kathmandu,1296.42
TXN101865,2025-10-25,CUST1110,Sushma Karki,Kathmandu - New Road,Bakery,Chocolate Cake Slice,1,224.13,224.13,Khalti,October,Saturday,Kathmandu,224.13
TXN101149,2025-11-20,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,2,3175.07,6350.14,Debit/Credit Card,November,Thursday,Butwal,6350.14
TXN105300,2025-10-10,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,Nimbus Cheese Slices,1,389.23,389.23,Bank Transfer,October,Friday,Kathmandu,389.23
TXN103101,2025-04-30,CUST1019,Sarita Magar,Kathmandu - Kupondole,Bakery,Khari Biscuit Pack,3,340.11,1020.33,eSewa,April,Wednesday,Kathmandu,1020.33
TXN100624,2025-06-12,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Bakery,Sliced Bread,2,173.08,346.16,Cash,June,Thursday,Bhaktapur,346.16
TXN101458,2025-05-19,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Dairy,Butter 200g,1,209.97,209.97,Cash,May,Monday,Pokhara,209.97
TXN104329,2025-06-04,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,1,2051.39,2051.39,eSewa,June,Wednesday,Kathmandu,2051.39
TXN103253,2025-11-17,CUST1018,Puja Khadka,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,4,717.64,2870.56,eSewa,November,Monday,Bhaktapur,2870.56
TXN102970,2025-03-04,CUST1050,Manisha Rai,Pokhara - Lakeside,Grocery,Basmati Rice 5kg,4,729.12,2916.48,Cash,March,Tuesday,Pokhara,2916.48
TXN105403,2025-08-31,CUST1025,Kiran Poudel,Biratnagar - Main Road,Personal Care,Sanitary Pads Pack,1,423.73,423.73,Cash,August,Sunday,Biratnagar,423.73
TXN103201,2025-10-16,CUST1084,Sabnam Bhattarai,Biratnagar - Main Road,Beverages,Real Juice 1L,4,493.86,1975.44,Cash,October,Thursday,Biratnagar,1975.44
TXN101943,2025-04-16,CUST1019,Sarita Magar,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,1,903.13,903.13,Khalti,April,Wednesday,Kathmandu,903.13
TXN102889,2025-04-19,CUST1060,Kritika Tamang,Chitwan - Bharatpur,Dairy,Nimbus Cheese Slices,3,169.98,509.94,eSewa,April,Saturday,Chitwan,509.93999999999994
TXN101169,2025-02-04,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Household,LED Bulb 9W,4,191.05,764.2,Bank Transfer,February,Tuesday,Lalitpur,764.2
TXN100994,2025-03-18,CUST1053,Deepak Bhattarai,Pokhara - Lakeside,Electronics,USB Cable Type-C,3,1961.03,5883.09,Khalti,March,Tuesday,Pokhara,5883.09
TXN103149,2025-07-03,CUST1112,Nabin Magar,Butwal - Traffic Chowk,Grocery,Wheat Flour 5kg,1,780.31,780.31,eSewa,July,Thursday,Butwal,780.31
TXN103589,2025-10-16,CUST1110,Sushma Karki,Kathmandu - New Road,Personal Care,Head & Shoulders Shampoo,1,347.02,347.02,Cash,October,Thursday,Kathmandu,347.02
TXN100012,2025-07-16,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Dairy,Paneer 250g,2,256.02,512.04,Cash,July,Wednesday,Kathmandu,512.04
TXN105030,2025-04-01,CUST1072,Kritika Thapa,Biratnagar - Main Road,Personal Care,Sanitary Pads Pack,1,512.26,512.26,Khalti,April,Tuesday,Biratnagar,512.26
TXN105153,2025-04-07,CUST1073,Bikash Shrestha,Kathmandu - New Road,Beverages,Real Juice 1L,3,416.23,1248.69,eSewa,April,Monday,Kathmandu,1248.69
TXN101905,2025-04-18,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Wai Wai Noodles (pack),2,611.35,1222.7,Cash,April,Friday,Butwal,1222.7
TXN105341,2025-10-18,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,2,628.29,1256.58,eSewa,October,Saturday,Butwal,1256.58
TXN105905,2025-02-16,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Apparel,Formal Shirt,3,487.39,1462.17,Cash,February,Sunday,Butwal,1462.17
TXN102269,2025-11-28,CUST1117,Prakash Shrestha,Pokhara - Lakeside,Bakery,Khari Biscuit Pack,2,232.27,464.54,Cash,November,Friday,Pokhara,464.54
TXN100689,2025-11-05,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Personal Care,Colgate Toothpaste,4,246.02,984.08,Khalti,November,Wednesday,Biratnagar,984.08
TXN100912,2025-11-11,CUST1050,Manisha Rai,Pokhara - Lakeside,Grocery,Basmati Rice 5kg,3,884.99,2654.97,eSewa,November,Tuesday,Pokhara,2654.9700000000003
TXN100426,2025-01-08,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Household,Steel Lunch Box,1,363.76,363.76,eSewa,January,Wednesday,Lalitpur,363.76
TXN100712,2025-04-09,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Dairy,Paneer 250g,4,231.5,926.0,Khalti,April,Wednesday,Kathmandu,926.0
TXN101525,2025-07-06,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,4,143.83,575.32,Khalti,July,Sunday,Kathmandu,575.32
TXN102307,2025-09-20,CUST1005,Milan Lama,Butwal - Traffic Chowk,Beverages,Tea Leaves (Ilam) 250g,4,321.48,1285.92,eSewa,September,Saturday,Butwal,1285.92
TXN103671,2025-10-08,CUST1149,Sarita Poudel,Chitwan - Bharatpur,Electronics,Bluetooth Earphones,3,2638.97,7916.91,Cash,October,Wednesday,Chitwan,7916.91
TXN105360,2025-10-08,CUST1054,Sujan Poudel,Bhaktapur - Suryabinayak,Electronics,USB Cable Type-C,3,395.22,1185.66,Bank Transfer,October,Wednesday,Bhaktapur,1185.66
